Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Chefinho,Fight Club_hook_02_16x9,FireTV 4K Stick 2018,2022-09-03 12:22:38,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2375,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2496,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4382,""mediaOffsetMs"":18}]"
Chefinho,High Context Clip: Our Father,FireTV 4K Stick 2018,2022-09-03 12:21:11,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":51522,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":132370,""mediaOffsetMs"":80599}]"
Chefinho,High Context Clip: Our Father,FireTV 4K Stick 2018,2022-09-03 12:10:25,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2812,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":83615,""mediaOffsetMs"":80597}]"
Chefinho,Hanna_hook_03_16x9,FireTV 4K Stick 2018,2022-09-03 12:10:14,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2202,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":8913,""mediaOffsetMs"":6414},{""eventType"":""stopped"",""sessionOffsetMs"":11101,""mediaOffsetMs"":6470}]"
Chefinho,Major (Hindi Version)_hook_05_16x9,FireTV 4K Stick 2018,2022-09-03 12:10:10,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2773,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4883,""mediaOffsetMs"":1939},{""eventType"":""stopped"",""sessionOffsetMs"":7084,""mediaOffsetMs"":1963}]"
Chefinho,The Great Wall_hook_primary_16x9,FireTV 4K Stick 2018,2022-09-03 12:10:06,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2707,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3595,""mediaOffsetMs"":661},{""eventType"":""stopped"",""sessionOffsetMs"":5867,""mediaOffsetMs"":663}]"
Chefinho,Informative Clip: Downfall: The Case Against Boeing,FireTV 4K Stick 2018,2022-09-03 12:09:58,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2693,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":8839,""mediaOffsetMs"":5892},{""eventType"":""stopped"",""sessionOffsetMs"":11076,""mediaOffsetMs"":5966}]"
Chefinho,Genre Specific Moment Clip: Day Shift,FireTV 4K Stick 2018,2022-09-03 12:09:56,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2517,""mediaOffsetMs"":0}]"
Chefinho,Baby Driver_hook_primary_16x9,FireTV 4K Stick 2018,2022-09-03 12:09:51,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2265,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4887,""mediaOffsetMs"":2469},{""eventType"":""stopped"",""sessionOffsetMs"":7222,""mediaOffsetMs"":2561}]"
Chefinho,Moment of High Emotion Clip: Return to Space,FireTV 4K Stick 2018,2022-09-03 12:09:43,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2423,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":8881,""mediaOffsetMs"":6272},{""eventType"":""stopped"",""sessionOffsetMs"":11154,""mediaOffsetMs"":6368}]"
Chefinho,Trailer: Untold: The Girlfriend Who Didn't Exist,FireTV 4K Stick 2018,2022-09-03 12:09:24,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2633,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":18241,""mediaOffsetMs"":15492},{""eventType"":""stopped"",""sessionOffsetMs"":20518,""mediaOffsetMs"":15589}]"
Chefinho,Forgotten (Trailer),FireTV 4K Stick 2018,2022-09-03 12:09:18,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1057},{""eventType"":""playing"",""sessionOffsetMs"":2978,""mediaOffsetMs"":1057},{""eventType"":""paused"",""sessionOffsetMs"":6868,""mediaOffsetMs"":4626},{""eventType"":""stopped"",""sessionOffsetMs"":9100,""mediaOffsetMs"":4723}]"
Chefinho,High Context Clip: Trust No One: The Hunt for the Crypto King,FireTV 4K Stick 2018,2022-09-03 12:09:02,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2774,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":16076,""mediaOffsetMs"":13204},{""eventType"":""stopped"",""sessionOffsetMs"":18321,""mediaOffsetMs"":12876}]"
Chefinho,Blue Story_hook_05_16x9,FireTV 4K Stick 2018,2022-09-03 12:08:56,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2967,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5135,""mediaOffsetMs"":2058},{""eventType"":""stopped"",""sessionOffsetMs"":7561,""mediaOffsetMs"":1557}]"
Chefinho,Train to Busan_hook_primary_16x9,FireTV 4K Stick 2018,2022-09-03 12:08:45,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2647,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":11234,""mediaOffsetMs"":8253},{""eventType"":""stopped"",""sessionOffsetMs"":13451,""mediaOffsetMs"":8310}]"
Chefinho,RRR_hook_02_16x9,FireTV 4K Stick 2018,2022-09-03 12:08:01,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2613,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":41175,""mediaOffsetMs"":38222}]"
Chefinho,Hanna_hook_03_16x9,FireTV 4K Stick 2018,2022-09-03 12:07:44,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4898,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":17281,""mediaOffsetMs"":12107},{""eventType"":""stopped"",""sessionOffsetMs"":18979,""mediaOffsetMs"":12412}]"
Chefinho,Blue Story_hook_05_16x9,Chrome PC (Cadmium),2022-08-30 13:49:47,BR,"[{""eventType"":""start"",""sessionOffsetMs"":3,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":640,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":16831,""mediaOffsetMs"":16016},{""eventType"":""playing"",""sessionOffsetMs"":20863,""mediaOffsetMs"":20020},{""eventType"":""paused"",""sessionOffsetMs"":23972,""mediaOffsetMs"":23046}]"
Chefinho,Red Notice - Upper Bound Clip 1,Chrome PC (Cadmium),2022-08-30 13:48:48,BR,"[{""eventType"":""start"",""sessionOffsetMs"":7,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":875,""mediaOffsetMs"":1},{""eventType"":""paused"",""sessionOffsetMs"":2037,""mediaOffsetMs"":1120},{""eventType"":""stopped"",""sessionOffsetMs"":26880,""mediaOffsetMs"":1129}]"
Chefinho,RRR_hook_02_16x9,Chrome PC (Cadmium),2022-08-30 13:47:38,BR,"[{""eventType"":""start"",""sessionOffsetMs"":7,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":514,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":16767,""mediaOffsetMs"":16000},{""eventType"":""playing"",""sessionOffsetMs"":20750,""mediaOffsetMs"":20000},{""eventType"":""stopped"",""sessionOffsetMs"":28310,""mediaOffsetMs"":27514}]"
Chefinho,Clip 1: Enola Holmes,Chrome PC (Cadmium),2022-08-30 13:47:04,BR,"[{""eventType"":""start"",""sessionOffsetMs"":16,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":8823,""mediaOffsetMs"":1}]"
Chefinho,Act 2 Conflict Clip: The Adam Project,Chrome PC (Cadmium),2022-08-30 13:35:59,BR,"[{""eventType"":""start"",""sessionOffsetMs"":3,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":683,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":17152,""mediaOffsetMs"":16000},{""eventType"":""stopped"",""sessionOffsetMs"":17756,""mediaOffsetMs"":16728}]"
Chefinho,The Adam Project,Chrome PC (Cadmium),2022-08-30 13:35:58,BR,"[{""eventType"":""start"",""sessionOffsetMs"":37,""mediaOffsetMs"":5836001},{""eventType"":""stopped"",""sessionOffsetMs"":915,""mediaOffsetMs"":5836001}]"
Chefinho,Act 2 Conflict Clip: The Adam Project,Chrome PC (Cadmium),2022-08-30 13:35:55,BR,"[{""eventType"":""start"",""sessionOffsetMs"":5,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":575,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":781,""mediaOffsetMs"":1}]"
Chefinho,Major (Hindi Version)_hook_05_16x9,Chrome PC (Cadmium),2022-08-30 13:34:23,BR,"[{""eventType"":""start"",""sessionOffsetMs"":4,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":660,""mediaOffsetMs"":1},{""eventType"":""paused"",""sessionOffsetMs"":8679,""mediaOffsetMs"":7373},{""eventType"":""playing"",""sessionOffsetMs"":19586,""mediaOffsetMs"":7603},{""eventType"":""playing"",""sessionOffsetMs"":27883,""mediaOffsetMs"":16000},{""eventType"":""playing"",""sessionOffsetMs"":31850,""mediaOffsetMs"":20000},{""eventType"":""stopped"",""sessionOffsetMs"":38293,""mediaOffsetMs"":26347}]"
Chefinho,Villain / Antagonist Clip: He's All That,Chrome PC (Cadmium),2022-08-30 13:33:58,BR,"[{""eventType"":""start"",""sessionOffsetMs"":15,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":771,""mediaOffsetMs"":1}]"
Chefinho,FULLMETALALCHEMIST_CLIP_MAINCHARACTER,Chrome PC (Cadmium),2022-08-30 13:33:55,BR,"[{""eventType"":""start"",""sessionOffsetMs"":15,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":575,""mediaOffsetMs"":1}]"
Chefinho,Jumper_hook_primary_16x9,Chrome PC (Cadmium),2022-08-30 13:06:54,BR,"[{""eventType"":""start"",""sessionOffsetMs"":11,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":785,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":17272,""mediaOffsetMs"":16016},{""eventType"":""playing"",""sessionOffsetMs"":21246,""mediaOffsetMs"":20020},{""eventType"":""playing"",""sessionOffsetMs"":33220,""mediaOffsetMs"":32032},{""eventType"":""stopped"",""sessionOffsetMs"":48968,""mediaOffsetMs"":47539}]"
Chefinho,Snowpiercer: Season 1_hook_primary_16x9,Chrome PC (Cadmium),2022-08-30 13:05:17,BR,"[{""eventType"":""start"",""sessionOffsetMs"":8,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":996,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":17542,""mediaOffsetMs"":16016},{""eventType"":""playing"",""sessionOffsetMs"":21548,""mediaOffsetMs"":20020},{""eventType"":""stopped"",""sessionOffsetMs"":73697,""mediaOffsetMs"":61770}]"
Chefinho,Trailer: Mother,Chrome PC (Cadmium),2022-08-30 12:49:56,BR,"[{""eventType"":""start"",""sessionOffsetMs"":2,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":1003,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":25457,""mediaOffsetMs"":24024},{""eventType"":""stopped"",""sessionOffsetMs"":33758,""mediaOffsetMs"":32053}]"
Chefinho,Season 1 Cliffhanger Clip: The Hidden Lives of Pets,Chrome PC (Cadmium),2022-08-30 12:49:24,BR,"[{""eventType"":""start"",""sessionOffsetMs"":23,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":1209,""mediaOffsetMs"":1}]"
Chefinho,FRACTURED_CLIP_CLIFFHANGER,Chrome PC (Cadmium),2022-08-30 12:48:34,BR,"[{""eventType"":""start"",""sessionOffsetMs"":14,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":1331,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":17798,""mediaOffsetMs"":16016},{""eventType"":""stopped"",""sessionOffsetMs"":19209,""mediaOffsetMs"":17467}]"
Chefinho,The Body_hook_05_16x9,Chrome PC (Cadmium),2022-08-30 12:47:06,BR,"[{""eventType"":""start"",""sessionOffsetMs"":17,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":714,""mediaOffsetMs"":1},{""eventType"":""paused"",""sessionOffsetMs"":13578,""mediaOffsetMs"":12680},{""eventType"":""playing"",""sessionOffsetMs"":21774,""mediaOffsetMs"":12811},{""eventType"":""playing"",""sessionOffsetMs"":25058,""mediaOffsetMs"":16000},{""eventType"":""stopped"",""sessionOffsetMs"":25510,""mediaOffsetMs"":16463}]"
Chefinho,The Body_hook_05_16x9,Chrome PC (Cadmium),2022-08-30 12:47:03,BR,"[{""eventType"":""start"",""sessionOffsetMs"":17,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":1021,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":2466,""mediaOffsetMs"":980}]"
Chefinho,Salt_hook_primary_16x9,Chrome PC (Cadmium),2022-08-30 12:46:56,BR,"[{""eventType"":""start"",""sessionOffsetMs"":7,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":1098,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":1184,""mediaOffsetMs"":1}]"
Chefinho,Enough_hook_primary_16x9,Chrome PC (Cadmium),2022-08-30 12:46:55,BR,"[{""eventType"":""start"",""sessionOffsetMs"":21,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":775,""mediaOffsetMs"":1}]"
Chefinho,Top Gun_hook_02_16x9,Chrome PC (Cadmium),2022-08-30 12:46:51,BR,"[{""eventType"":""start"",""sessionOffsetMs"":4,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":837,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":1714,""mediaOffsetMs"":584}]"
Chefinho,The Transporter Refueled_hook_primary_16x9,Chrome PC (Cadmium),2022-08-30 12:46:49,BR,"[{""eventType"":""start"",""sessionOffsetMs"":17,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":1030,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":1892,""mediaOffsetMs"":417}]"
Chefinho,The Body_hook_05_16x9,Chrome PC (Cadmium),2022-08-30 12:45:19,BR,"[{""eventType"":""start"",""sessionOffsetMs"":20,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":1428,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":17629,""mediaOffsetMs"":16000},{""eventType"":""playing"",""sessionOffsetMs"":21588,""mediaOffsetMs"":20000},{""eventType"":""playing"",""sessionOffsetMs"":26131,""mediaOffsetMs"":24000},{""eventType"":""stopped"",""sessionOffsetMs"":63482,""mediaOffsetMs"":56125}]"
Chefinho,Gone Girl_hook_primary_16x9,Chrome PC (Cadmium),2022-08-30 12:45:18,BR,"[{""eventType"":""start"",""sessionOffsetMs"":15,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":741,""mediaOffsetMs"":1}]"
Chefinho,Forgotten (Trailer),Chrome PC (Cadmium),2022-08-30 12:43:39,BR,"[{""eventType"":""start"",""sessionOffsetMs"":16,""mediaOffsetMs"":1058},{""eventType"":""playing"",""sessionOffsetMs"":1083,""mediaOffsetMs"":1058},{""eventType"":""playing"",""sessionOffsetMs"":18256,""mediaOffsetMs"":18018},{""eventType"":""playing"",""sessionOffsetMs"":26189,""mediaOffsetMs"":26026},{""eventType"":""playing"",""sessionOffsetMs"":34737,""mediaOffsetMs"":34034},{""eventType"":""playing"",""sessionOffsetMs"":42585,""mediaOffsetMs"":42042},{""eventType"":""stopped"",""sessionOffsetMs"":81708,""mediaOffsetMs"":81433}]"
Chefinho,The Great Wall_hook_primary_16x9,Chrome PC (Cadmium),2022-08-30 12:43:11,BR,"[{""eventType"":""start"",""sessionOffsetMs"":39,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":1195,""mediaOffsetMs"":1},{""eventType"":""paused"",""sessionOffsetMs"":11935,""mediaOffsetMs"":10342},{""eventType"":""playing"",""sessionOffsetMs"":15554,""mediaOffsetMs"":10663},{""eventType"":""stopped"",""sessionOffsetMs"":20168,""mediaOffsetMs"":15004}]"
Chefinho,Sergio (Trailer),Apple iPhone 11,2022-08-29 15:29:07,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1161,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2161,""mediaOffsetMs"":1000},{""eventType"":""stopped"",""sessionOffsetMs"":17536,""mediaOffsetMs"":16000}]"
Chefinho,Ghosts of the Abyss_hook_01_16x9,Apple iPhone 11,2022-08-29 15:28:52,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1545,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":15346,""mediaOffsetMs"":13000}]"
Chefinho,MOSUL_CLIP_GENRE,Apple iPhone 11,2022-08-29 15:28:23,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1341,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":7341,""mediaOffsetMs"":6000},{""eventType"":""stopped"",""sessionOffsetMs"":28600,""mediaOffsetMs"":27000}]"
Chefinho,Priest_hook_primary_16x9,Apple iPhone 11,2022-08-29 15:23:07,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":983,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":14895,""mediaOffsetMs"":14000}]"
Chefinho,The Great Wall_hook_primary_16x9,Apple iPhone 11,2022-08-29 15:21:36,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1873,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":6873,""mediaOffsetMs"":5000},{""eventType"":""stopped"",""sessionOffsetMs"":86602,""mediaOffsetMs"":52000}]"
Chefinho,Run On: Season 1_hook_primary_16x9,Chrome PC (Cadmium),2022-08-29 13:44:47,BR,"[{""eventType"":""start"",""sessionOffsetMs"":12,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":772,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":1235,""mediaOffsetMs"":406}]"
Chefinho,Season 1 Inciting Incident Clip: My Name,Chrome PC (Cadmium),2022-08-29 13:44:20,BR,"[{""eventType"":""start"",""sessionOffsetMs"":21,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":555,""mediaOffsetMs"":1}]"
Chefinho,Jo Pil-ho: The Dawning Rage_hook_02_16x9,Chrome PC (Cadmium),2022-08-29 13:44:18,BR,"[{""eventType"":""start"",""sessionOffsetMs"":38,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":1228,""mediaOffsetMs"":1}]"
Chefinho,POLAR_CLIP_SUPPORTINGCHARACTER,Chrome PC (Cadmium),2022-08-29 13:44:18,BR,"[{""eventType"":""start"",""sessionOffsetMs"":7,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":1303,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":1550,""mediaOffsetMs"":121}]"
Chefinho,THENIGHTCOMESFORUS_CLIP_INCITINGINCIDENT,Chrome PC (Cadmium),2022-08-29 13:44:12,BR,"[{""eventType"":""start"",""sessionOffsetMs"":40,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":671,""mediaOffsetMs"":1}]"
Chefinho,Train to Busan_hook_primary_16x9,Chrome PC (Cadmium),2022-08-29 13:42:47,BR,"[{""eventType"":""start"",""sessionOffsetMs"":17,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":695,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":16921,""mediaOffsetMs"":16000},{""eventType"":""playing"",""sessionOffsetMs"":20904,""mediaOffsetMs"":20000},{""eventType"":""playing"",""sessionOffsetMs"":24884,""mediaOffsetMs"":24000},{""eventType"":""stopped"",""sessionOffsetMs"":28697,""mediaOffsetMs"":27797}]"
Chefinho,Train to Busan,Chrome PC (Cadmium),2022-08-29 13:42:43,BR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":2431,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":4574,""mediaOffsetMs"":1}]"
Chefinho,Train to Busan_hook_primary_16x9,Chrome PC (Cadmium),2022-08-29 13:42:40,BR,"[{""eventType"":""start"",""sessionOffsetMs"":23,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":621,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":816,""mediaOffsetMs"":125}]"
Chefinho,High Context Clip: Downfall: The Case Against Boeing,Chrome PC (Cadmium),2022-08-29 13:42:29,BR,"[{""eventType"":""start"",""sessionOffsetMs"":38,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":1147,""mediaOffsetMs"":1}]"
Chefinho,Red Dragon_hook_primary_16x9,Chrome PC (Cadmium),2022-08-29 12:48:31,BR,"[{""eventType"":""start"",""sessionOffsetMs"":40,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":684,""mediaOffsetMs"":1}]"
Chefinho,Blood Father_hook_05_16x9,Chrome PC (Cadmium),2022-08-29 12:48:26,BR,"[{""eventType"":""start"",""sessionOffsetMs"":2,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":906,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":2625,""mediaOffsetMs"":1624}]"
Chefinho,Ronnie Coleman: The King_hook_primary_16x9,Chrome PC (Cadmium),2022-08-29 12:48:21,BR,"[{""eventType"":""start"",""sessionOffsetMs"":7,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":903,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":1095,""mediaOffsetMs"":53}]"
Chefinho,The English Game (Trailer),Chrome PC (Cadmium),2022-08-29 12:48:19,BR,"[{""eventType"":""start"",""sessionOffsetMs"":35,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":1086,""mediaOffsetMs"":1}]"
Chefinho,No Man of God_hook_01_16x9,Chrome PC (Cadmium),2022-08-29 12:47:55,BR,"[{""eventType"":""start"",""sessionOffsetMs"":8,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":1072,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":17265,""mediaOffsetMs"":16016},{""eventType"":""playing"",""sessionOffsetMs"":21276,""mediaOffsetMs"":20020},{""eventType"":""stopped"",""sessionOffsetMs"":22979,""mediaOffsetMs"":21502}]"
Chefinho,The English Game (Trailer),Chrome PC (Cadmium),2022-08-29 12:47:51,BR,"[{""eventType"":""start"",""sessionOffsetMs"":17,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":576,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":3214,""mediaOffsetMs"":2390}]"
